

TIME =   1.000e-01

Nodal Displacements

 Node          U1          U2          U3
  440   3.221e-01  -1.791e-01  -1.390e+00
  441   2.530e-01  -2.605e-01  -1.562e+00
  442   1.892e-01  -3.520e-01  -1.734e+00
  443   1.334e-01  -4.491e-01  -1.900e+00
  444   8.734e-02  -5.467e-01  -2.054e+00
  445   5.179e-02  -6.400e-01  -2.191e+00
  446   2.659e-02  -7.240e-01  -2.309e+00
  447   1.075e-02  -7.943e-01  -2.403e+00
  448   2.594e-03  -8.474e-01  -2.473e+00
  449  -1.150e-04  -8.803e-01  -2.515e+00
  450   0.000e+00  -8.915e-01  -2.529e+00
  451   4.711e-01   3.043e-05  -8.943e-01
  452   4.477e-01  -4.922e-03  -9.470e-01
  453   4.111e-01  -1.906e-02  -1.031e+00
  454   3.645e-01  -4.522e-02  -1.141e+00
  455   3.117e-01  -8.464e-02  -1.272e+00
  456   2.563e-01  -1.370e-01  -1.416e+00
  457   2.018e-01  -2.005e-01  -1.568e+00
  458   1.513e-01  -2.725e-01  -1.720e+00
  459   1.069e-01  -3.493e-01  -1.868e+00
  460   7.006e-02  -4.270e-01  -2.006e+00
  461   4.156e-02  -5.015e-01  -2.130e+00
  462   2.130e-02  -5.688e-01  -2.236e+00
  463   8.570e-03  -6.253e-01  -2.322e+00
  464   2.020e-03  -6.680e-01  -2.385e+00
  465  -1.306e-04  -6.946e-01  -2.423e+00
  466   0.000e+00  -7.036e-01  -2.436e+00
  467   3.625e-01   9.821e-05  -9.982e-01
  468   3.450e-01  -3.497e-03  -1.043e+00
  469   3.174e-01  -1.395e-02  -1.114e+00
  470   2.821e-01  -3.351e-02  -1.207e+00
  471   2.418e-01  -6.321e-02  -1.319e+00
  472   1.994e-01  -1.030e-01  -1.443e+00
  473   1.574e-01  -1.516e-01  -1.574e+00
  474   1.182e-01  -2.070e-01  -1.706e+00
  475   8.363e-02  -2.665e-01  -1.836e+00
  476   5.487e-02  -3.270e-01  -1.957e+00
  477   3.254e-02  -3.852e-01  -2.066e+00
  478   1.664e-02  -4.379e-01  -2.160e+00
  479   6.639e-03  -4.823e-01  -2.236e+00
  480   1.512e-03  -5.158e-01  -2.292e+00
  481  -1.454e-04  -5.368e-01  -2.326e+00
  482   0.000e+00  -5.439e-01  -2.338e+00
  483   2.724e-01   1.425e-04  -1.097e+00
  484   2.595e-01  -2.410e-03  -1.134e+00
  485   2.391e-01  -9.999e-03  -1.193e+00
  486   2.130e-01  -2.431e-02  -1.271e+00
  487   1.829e-01  -4.623e-02  -1.365e+00
  488   1.511e-01  -7.576e-02  -1.469e+00
  489   1.195e-01  -1.121e-01  -1.580e+00
  490   8.993e-02  -1.537e-01  -1.693e+00
  491   6.369e-02  -1.986e-01  -1.804e+00
  492   4.180e-02  -2.445e-01  -1.908e+00
  493   2.476e-02  -2.888e-01  -2.002e+00
  494   1.262e-02  -3.291e-01  -2.084e+00
  495   4.981e-03  -3.630e-01  -2.150e+00
  496   1.077e-03  -3.887e-01  -2.198e+00
  497  -1.548e-04  -4.048e-01  -2.228e+00
  498   0.000e+00  -4.103e-01  -2.238e+00
  499   1.990e-01   1.698e-04  -1.190e+00
  500   1.897e-01  -1.585e-03  -1.220e+00
  501   1.750e-01  -6.946e-03  -1.268e+00
  502   1.561e-01  -1.717e-02  -1.332e+00
  503   1.343e-01  -3.291e-02  -1.409e+00
  504   1.111e-01  -5.425e-02  -1.495e+00
  505   8.800e-02  -8.065e-02  -1.587e+00
  506   6.627e-02  -1.110e-01  -1.681e+00
  507   4.696e-02  -1.440e-01  -1.773e+00
  508   3.080e-02  -1.777e-01  -1.860e+00
  509   1.821e-02  -2.104e-01  -1.940e+00
  510   9.225e-03  -2.402e-01  -2.008e+00
  511   3.578e-03  -2.654e-01  -2.064e+00
  512   7.163e-04  -2.845e-01  -2.105e+00
  513  -1.603e-04  -2.965e-01  -2.130e+00
  514   0.000e+00  -3.005e-01  -2.139e+00
  515   1.406e-01   1.857e-04  -1.275e+00
  516   1.341e-01  -9.651e-04  -1.299e+00
  517   1.238e-01  -4.632e-03  -1.337e+00
  518   1.105e-01  -1.170e-02  -1.388e+00
  519   9.514e-02  -2.266e-02  -1.450e+00
  520   7.878e-02  -3.759e-02  -1.519e+00
  521   6.244e-02  -5.613e-02  -1.593e+00
  522   4.703e-02  -7.757e-02  -1.669e+00
  523   3.331e-02  -1.009e-01  -1.744e+00
  524   2.182e-02  -1.248e-01  -1.816e+00
  525   1.284e-02  -1.481e-01  -1.880e+00
  526   6.448e-03  -1.694e-01  -1.937e+00
  527   2.442e-03  -1.874e-01  -1.982e+00
  528   4.275e-04  -2.011e-01  -2.016e+00
  529  -1.583e-04  -2.096e-01  -2.037e+00
  530   0.000e+00  -2.125e-01  -2.044e+00
  531   9.538e-02   1.860e-04  -1.352e+00
  532   9.098e-02  -5.267e-04  -1.371e+00
  533   8.402e-02  -2.932e-03  -1.400e+00
  534   7.502e-02  -7.633e-03  -1.440e+00
  535   6.462e-02  -1.498e-02  -1.488e+00
  536   5.351e-02  -2.502e-02  -1.542e+00
  537   4.240e-02  -3.754e-02  -1.600e+00
  538   3.191e-02  -5.206e-02  -1.659e+00
  539   2.256e-02  -6.789e-02  -1.718e+00
  540   1.473e-02  -8.418e-02  -1.774e+00
  541   8.617e-03  -1.000e-01  -1.826e+00
  542   4.269e-03  -1.145e-01  -1.870e+00
  543   1.558e-03  -1.268e-01  -1.906e+00
  544   2.147e-04  -1.362e-01  -1.933e+00
  545  -1.485e-04  -1.420e-01  -1.949e+00
  546   0.000e+00  -1.440e-01  -1.955e+00
  547   6.188e-02   1.829e-04  -1.420e+00
  548   5.902e-02  -2.142e-04  -1.434e+00
  549   5.450e-02  -1.707e-03  -1.456e+00
  550   4.864e-02  -4.687e-03  -1.486e+00
  551   4.187e-02  -9.385e-03  -1.521e+00
  552   3.463e-02  -1.585e-02  -1.562e+00
  553   2.739e-02  -2.393e-02  -1.606e+00
  554   2.055e-02  -3.333e-02  -1.651e+00
  555   1.445e-02  -4.361e-02  -1.695e+00
  556   9.351e-03  -5.420e-02  -1.738e+00
  557   5.384e-03  -6.453e-02  -1.777e+00
  558   2.577e-03  -7.399e-02  -1.810e+00
  559   8.488e-04  -8.201e-02  -1.838e+00
  560   2.171e-05  -8.811e-02  -1.858e+00
  561  -1.578e-04  -9.193e-02  -1.871e+00
  562   0.000e+00  -9.323e-02  -1.875e+00
  563   3.859e-02   2.042e-04  -1.477e+00
  564   3.680e-02   4.692e-05  -1.487e+00
  565   3.396e-02  -7.939e-04  -1.503e+00
  566   3.028e-02  -2.568e-03  -1.524e+00
  567   2.602e-02  -5.422e-03  -1.550e+00
  568   2.146e-02  -9.391e-03  -1.579e+00
  569   1.689e-02  -1.440e-02  -1.611e+00
  570   1.258e-02  -2.025e-02  -1.643e+00
  571   8.744e-03  -2.666e-02  -1.675e+00
  572   5.541e-03  -3.331e-02  -1.706e+00
  573   3.066e-03  -3.980e-02  -1.735e+00
  574   1.336e-03  -4.576e-02  -1.759e+00
  575   3.010e-04  -5.082e-02  -1.779e+00
  576  -1.506e-04  -5.468e-02  -1.794e+00
  577  -1.844e-04  -5.710e-02  -1.803e+00
  578   0.000e+00  -5.792e-02  -1.806e+00

Element Stress

        S11         S22         S33         S12         S23         S13
Element     1
 -1.275e+03  -2.290e+05   6.920e+03   8.451e+03   3.521e+04  -2.604e+03
 -1.185e+03  -1.506e+05   5.519e+03   5.108e+03   2.342e+04  -1.957e+03
 -9.621e+02  -2.077e+03   3.015e+03  -1.230e+03   1.096e+03  -7.365e+02
 -6.688e+02   1.465e+05   7.133e+02  -7.567e+03  -2.120e+04   4.778e+02
 -4.859e+02   2.249e+05  -4.202e+02  -1.091e+04  -3.296e+04   1.116e+03
Element     2
 -1.718e+03  -1.399e+05   6.495e+01   1.690e+04   6.912e+04  -1.033e+04
 -1.003e+03  -9.272e+04  -8.772e+02   1.088e+04   4.496e+04  -6.715e+03
  3.875e+02  -3.300e+03  -2.544e+03  -5.177e+02  -7.947e+02   1.255e+02
  1.823e+03   8.611e+04  -4.056e+03  -1.191e+04  -4.647e+04   6.950e+03
  2.598e+03   1.333e+05  -4.791e+03  -1.792e+04  -7.053e+04   1.054e+04
Element     3
 -3.226e+03  -9.148e+04  -7.015e+03   1.901e+04   7.340e+04  -1.800e+04
 -1.826e+03  -6.052e+04  -4.473e+03   1.229e+04   4.754e+04  -1.161e+04
  8.524e+02  -1.839e+03   4.303e+02  -4.262e+02  -1.402e+03   4.760e+02
  3.564e+03   5.684e+04   5.443e+03  -1.314e+04  -5.025e+04   1.254e+04
  5.007e+03   8.780e+04   8.131e+03  -1.985e+04  -7.598e+04   1.889e+04
Element     4
 -4.059e+03  -5.597e+04  -1.467e+04   1.610e+04   7.297e+04  -2.524e+04
 -2.390e+03  -3.681e+04  -1.001e+04   1.031e+04   4.742e+04  -1.628e+04
  8.027e+02  -4.746e+02  -1.095e+03  -6.584e+02  -9.471e+02   6.750e+02
  4.033e+03   3.589e+04   7.910e+03  -1.163e+04  -4.921e+04   1.759e+04
  5.752e+03   5.508e+04   1.270e+04  -1.742e+04  -7.463e+04   2.649e+04
Element     5
 -2.738e+03  -3.161e+04  -1.813e+04   1.151e+04   6.716e+04  -3.049e+04
 -1.203e+03  -2.034e+04  -1.177e+04   7.211e+03   4.365e+04  -1.966e+04
  1.737e+03   1.055e+03   3.342e+02  -9.514e+02  -8.387e+02   8.321e+02
  4.717e+03   2.248e+04   1.251e+04  -9.120e+03  -4.523e+04   2.127e+04
  6.304e+03   3.381e+04   1.897e+04  -1.343e+04  -6.860e+04   3.204e+04
Element     6
 -3.467e+02  -1.432e+04  -2.206e+04   5.367e+03   6.073e+04  -3.481e+04
  4.821e+02  -8.708e+03  -1.461e+04   2.982e+03   3.952e+04  -2.245e+04
  2.088e+03   1.967e+03  -4.357e+02  -1.550e+03  -6.024e+02   9.238e+02
  3.740e+03   1.269e+04   1.379e+04  -6.096e+03  -4.063e+04   2.424e+04
  4.629e+03   1.837e+04   2.132e+04  -8.499e+03  -6.171e+04   3.652e+04
Element     7
  4.119e+03  -2.542e+03  -2.430e+04  -6.368e+02   5.314e+04  -3.749e+04
  3.783e+03  -6.811e+02  -1.586e+04  -1.111e+03   3.461e+04  -2.418e+04
  3.188e+03   2.890e+03   1.650e+02  -2.024e+03  -4.543e+02   9.996e+02
  2.646e+03   6.519e+03   1.624e+04  -2.957e+03  -3.543e+04   2.612e+04
  2.381e+03   8.456e+03   2.473e+04  -3.457e+03  -5.385e+04   3.935e+04
Element     8
  9.830e+03   4.862e+03  -2.623e+04  -6.505e+03   4.575e+04  -3.918e+04
  7.840e+03   4.313e+03  -1.723e+04  -5.166e+03   2.983e+04  -2.527e+04
  4.116e+03   3.317e+03  -1.419e+02  -2.648e+03  -2.973e+02   1.052e+03
  4.558e+02   2.382e+03   1.698e+04  -1.557e+02  -3.035e+04   2.730e+04
 -1.450e+03   1.914e+03   2.602e+04   1.149e+03  -4.617e+04   4.112e+04
Element     9
  1.699e+04   9.048e+03  -2.783e+04  -1.128e+04   3.838e+04  -3.966e+04
  1.300e+04   7.181e+03  -1.820e+04  -8.452e+03   2.505e+04  -2.557e+04
  5.507e+03   3.689e+03   8.477e+01  -3.113e+03  -1.548e+02   1.095e+03
 -1.918e+03   2.560e+02   1.839e+04   2.195e+03  -2.530e+04   2.769e+04
 -5.805e+03  -1.531e+03   2.805e+04   4.984e+03  -3.854e+04   4.169e+04
Element    10
  2.509e+04   1.067e+04  -2.911e+04  -1.491e+04   3.138e+04  -3.910e+04
  1.882e+04   8.266e+03  -1.906e+04  -1.097e+04   2.052e+04  -2.518e+04
  6.994e+03   3.747e+03   4.068e+00  -3.520e+03  -3.958e+01   1.151e+03
 -4.744e+03  -7.137e+02   1.908e+04   3.896e+03  -2.054e+04   2.742e+04
 -1.090e+04  -3.044e+03   2.914e+04   7.795e+03  -3.134e+04   4.124e+04
Element    11
  3.402e+04   1.051e+04  -3.063e+04  -1.707e+04   2.504e+04  -3.784e+04
  2.525e+04   8.116e+03  -2.004e+04  -1.246e+04   1.642e+04  -2.436e+04
  8.707e+03   3.621e+03   2.603e+01  -3.727e+03   1.191e+02   1.156e+03
 -7.740e+03  -8.168e+02   2.010e+04   4.968e+03  -1.614e+04   2.660e+04
 -1.638e+04  -3.135e+03   3.070e+04   9.541e+03  -2.470e+04   4.000e+04
Element    12
  4.337e+04   9.319e+03  -3.167e+04  -1.752e+04   1.898e+04  -3.525e+04
  3.206e+04   7.320e+03  -2.066e+04  -1.274e+04   1.247e+04  -2.258e+04
  1.070e+04   3.573e+03   2.083e+02  -3.699e+03   1.464e+02   1.383e+03
 -1.055e+04  -1.220e+02   2.108e+04   5.306e+03  -1.214e+04   2.529e+04
 -2.171e+04  -2.050e+03   3.209e+04   1.004e+04  -1.862e+04   3.787e+04
Element    13
  5.275e+04   7.121e+03  -3.405e+04  -1.637e+04   1.426e+04  -3.317e+04
  3.890e+04   5.699e+03  -2.238e+04  -1.192e+04   9.466e+03  -2.127e+04
  1.274e+04   3.042e+03  -2.548e+02  -3.492e+03   3.968e+02   1.226e+03
 -1.329e+04   4.348e+02   2.187e+04   4.905e+03  -8.649e+03   2.366e+04
 -2.697e+04  -9.201e+02   3.354e+04   9.323e+03  -1.341e+04   3.547e+04
Element    14
  6.338e+04   5.728e+03  -3.375e+04  -1.368e+04   9.467e+03  -2.832e+04
  4.673e+04   4.891e+03  -2.169e+04  -9.937e+03   6.302e+03  -1.783e+04
  1.529e+04   3.342e+03   1.158e+03  -2.866e+03   3.162e+02   2.010e+03
 -1.601e+04   1.844e+03   2.401e+04   4.182e+03  -5.654e+03   2.179e+04
 -3.246e+04   1.074e+03   3.606e+04   7.891e+03  -8.797e+03   3.221e+04
Element    15
  6.550e+04   3.674e+03  -4.455e+04  -7.883e+03   7.195e+03  -2.920e+04
  4.893e+04   3.442e+03  -2.961e+04  -5.874e+03   4.938e+03  -1.831e+04
  1.763e+04   3.034e+03  -1.301e+03  -2.076e+03   6.691e+02   2.304e+03
 -1.352e+04   2.669e+03   2.699e+04   1.708e+03  -3.590e+03   2.286e+04
 -2.989e+04   2.494e+03   4.191e+04   3.699e+03  -5.832e+03   3.368e+04
Element    16
  1.064e+05   3.286e+03  -4.860e+04  -3.604e+03   4.239e+03  -1.739e+04
  7.642e+04   3.213e+03  -3.159e+04  -2.392e+03   3.196e+03  -1.099e+04
  1.975e+04   3.140e+03   6.647e+02  -1.021e+02   1.222e+03   1.125e+03
 -3.666e+04   3.153e+03   3.293e+04   2.181e+03  -7.465e+02   1.320e+04
 -6.630e+04   3.195e+03   4.996e+04   3.382e+03  -1.783e+03   1.956e+04
Element    17
 -4.025e+02  -1.653e+05   1.945e+04   5.437e+03   2.158e+04  -3.888e+03
 -4.696e+02  -1.080e+05   1.309e+04   3.552e+03   1.405e+04  -2.741e+03
 -5.737e+02   5.971e+02   1.130e+03  -2.047e+01  -1.941e+02  -5.793e+02
 -6.477e+02   1.092e+05  -1.068e+04  -3.592e+03  -1.442e+04   1.568e+03
 -6.746e+02   1.664e+05  -1.686e+04  -5.476e+03  -2.191e+04   2.695e+03
Element    18
 -1.281e+02  -1.233e+05   9.522e+03   1.184e+04   5.305e+04  -9.226e+03
  1.065e+02  -8.021e+04   6.411e+03   7.657e+03   3.495e+04  -6.165e+03
  5.672e+02   1.398e+03   6.003e+02  -2.717e+02   7.080e+02  -3.772e+02
  1.049e+03   8.296e+04  -5.100e+03  -8.198e+03  -3.348e+04   5.390e+03
  1.311e+03   1.260e+05  -8.062e+03  -1.238e+04  -5.148e+04   8.424e+03
Element    19
 -2.286e+03  -8.759e+04  -6.643e+03   1.419e+04   6.306e+04  -1.522e+04
 -1.744e+03  -5.776e+04  -4.535e+03   9.411e+03   4.128e+04  -1.002e+04
 -7.031e+02  -1.248e+03  -4.842e+02   3.549e+02   5.347e+01  -1.751e+02
  3.547e+02   5.524e+04   3.641e+03  -8.700e+03  -4.109e+04   9.641e+03
  9.196e+02   8.502e+04   5.847e+03  -1.348e+04  -6.277e+04   1.481e+04
Element    20
 -3.782e+03  -6.555e+04  -2.160e+04   1.501e+04   6.461e+04  -2.068e+04
 -2.956e+03  -4.395e+04  -1.430e+04   1.014e+04   4.214e+04  -1.354e+04
 -1.382e+03  -3.023e+03  -4.245e+02   9.103e+02  -3.901e+02  -4.688e+01
  2.057e+02   3.789e+04   1.349e+04  -8.321e+03  -4.284e+04   1.341e+04
  1.048e+03   5.946e+04   2.085e+04  -1.319e+04  -6.520e+04   2.050e+04
Element    21
 -4.557e+03  -4.698e+04  -3.300e+04   1.344e+04   6.247e+04  -2.549e+04
 -3.811e+03  -3.231e+04  -2.170e+04   9.375e+03   4.073e+04  -1.668e+04
 -2.384e+03  -4.490e+03  -2.710e+02   1.667e+03  -4.190e+02  -1.082e+01
 -9.410e+02   2.333e+04   2.118e+04  -6.048e+03  -4.149e+04   1.662e+04
 -1.731e+02   3.800e+04   3.251e+04  -1.012e+04  -6.312e+04   2.538e+04
Element    22
 -4.680e+03  -3.392e+04  -4.233e+04   1.131e+04   5.782e+04  -2.910e+04
 -4.232e+03  -2.403e+04  -2.775e+04   8.197e+03   3.764e+04  -1.900e+04
 -3.369e+03  -5.293e+03  -1.049e+02   2.289e+03  -5.592e+02   1.071e+02
 -2.486e+03   1.346e+04   2.754e+04  -3.631e+03  -3.868e+04   1.917e+04
 -2.013e+03   2.335e+04   4.212e+04  -6.759e+03  -5.875e+04   2.921e+04
Element    23
 -3.880e+03  -2.391e+04  -5.007e+04   8.485e+03   5.232e+04  -3.178e+04
 -4.128e+03  -1.768e+04  -3.283e+04   6.582e+03   3.403e+04  -2.072e+04
 -4.578e+03  -5.854e+03  -1.505e+02   2.961e+03  -5.667e+02   1.911e+02
 -4.999e+03   5.986e+03   3.251e+04  -6.771e+02  -3.510e+04   2.105e+04
 -5.210e+03   1.224e+04   4.974e+04  -2.603e+03  -5.328e+04   3.204e+04
Element    24
 -2.420e+03  -1.688e+04  -5.635e+04   5.720e+03   4.632e+04  -3.329e+04
 -3.607e+03  -1.314e+04  -3.688e+04   4.947e+03   3.010e+04  -2.168e+04
 -5.831e+03  -6.043e+03   1.736e+01   3.464e+03  -5.908e+02   2.883e+02
 -8.018e+03   1.075e+03   3.689e+04   1.960e+03  -3.122e+04   2.221e+04
 -9.157e+03   4.839e+03   5.633e+04   1.157e+03  -4.735e+04   3.375e+04
Element    25
 -3.904e+02  -1.199e+04  -6.204e+04   3.171e+03   4.033e+04  -3.381e+04
 -2.790e+03  -9.945e+03  -4.062e+04   3.427e+03   2.619e+04  -2.198e+04
 -7.303e+03  -6.055e+03  -4.313e+01   3.894e+03  -5.864e+02   4.008e+02
 -1.177e+04  -2.143e+03   4.051e+04   4.335e+03  -2.730e+04   2.273e+04
 -1.411e+04  -6.941e+01   6.188e+04   4.558e+03  -4.138e+04   3.449e+04
Element    26
  1.986e+03  -8.909e+03  -6.707e+04   1.112e+03   3.459e+04  -3.354e+04
 -1.782e+03  -7.887e+03  -4.390e+04   2.155e+03   2.245e+04  -2.179e+04
 -8.880e+03  -5.931e+03  -1.646e+01   4.110e+03  -5.292e+02   4.482e+02
 -1.592e+04  -3.953e+03   4.383e+04   6.038e+03  -2.346e+04   2.263e+04
 -1.961e+04  -2.900e+03   6.694e+04   7.044e+03  -3.554e+04   3.432e+04
Element    27
  5.096e+03  -6.843e+03  -7.176e+04  -6.145e+02   2.906e+04  -3.228e+04
 -3.161e+02  -6.415e+03  -4.691e+04   1.034e+03   1.882e+04  -2.091e+04
 -1.052e+04  -5.586e+03   1.628e+02   4.138e+03  -5.584e+02   6.102e+02
 -2.065e+04  -4.733e+03   4.719e+04   7.213e+03  -1.990e+04   2.208e+04
 -2.597e+04  -4.273e+03   7.198e+04   8.823e+03  -3.009e+04   3.338e+04
Element    28
  7.090e+03  -6.214e+03  -7.704e+04  -1.134e+03   2.434e+04  -3.054e+04
  3.059e+02  -5.934e+03  -5.043e+04   6.432e+02   1.578e+04  -1.980e+04
 -1.249e+04  -5.388e+03  -2.026e+01   3.993e+03  -4.104e+02   5.347e+02
 -2.521e+04  -4.822e+03   5.034e+04   7.316e+03  -1.657e+04   2.082e+04
 -3.189e+04  -4.516e+03   7.688e+04   9.058e+03  -2.509e+04   3.150e+04
Element    29
  1.084e+04  -5.782e+03  -8.186e+04  -1.868e+03   1.994e+04  -2.748e+04
  2.077e+03  -5.573e+03  -5.350e+04   1.465e+01   1.288e+04  -1.769e+04
 -1.447e+04  -5.161e+03   2.205e+02   3.565e+03  -4.812e+02   8.411e+02
 -3.091e+04  -4.728e+03   5.389e+04   7.091e+03  -1.382e+04   1.933e+04
 -3.954e+04  -4.491e+03   8.218e+04   8.942e+03  -2.085e+04   2.906e+04
Element    30
  1.050e+04  -6.127e+03  -8.925e+04  -7.980e+02   1.690e+04  -2.472e+04
  8.808e+02  -5.741e+03  -5.821e+04   5.314e+02   1.095e+04  -1.604e+04
 -1.728e+04  -4.996e+03   6.052e+02   3.038e+03  -3.119e+02   3.817e+02
 -3.534e+04  -4.235e+03   5.936e+04   5.526e+03  -1.155e+04   1.677e+04
 -4.483e+04  -3.827e+03   9.032e+04   6.832e+03  -1.748e+04   2.540e+04
Element    31
  1.179e+04  -7.173e+03  -1.025e+05  -9.029e+01   1.504e+04  -2.068e+04
  5.362e+02  -6.677e+03  -6.734e+04   7.073e+02   9.806e+03  -1.358e+04
 -2.070e+04  -5.723e+03  -8.148e+02   2.210e+03  -1.129e+02  -1.342e+02
 -4.180e+04  -4.748e+03   6.565e+04   3.701e+03  -1.002e+04   1.328e+04
 -5.289e+04  -4.225e+03   1.007e+05   4.482e+03  -1.524e+04   2.035e+04
Element    32
  1.562e+04  -7.664e+03  -1.138e+05  -1.493e+02   1.348e+04  -8.508e+03
  2.040e+03  -7.134e+03  -7.469e+04   1.493e+02   8.721e+03  -5.529e+03
 -2.358e+04  -6.110e+03  -5.910e+02   7.122e+02  -2.942e+02   1.086e+02
 -4.906e+04  -5.061e+03   7.345e+04   1.271e+03  -9.299e+03   5.734e+03
 -6.243e+04  -4.498e+03   1.125e+05   1.563e+03  -1.404e+04   8.696e+03
Element    33
  5.420e+02  -1.268e+05   2.547e+04   3.189e+03   1.428e+04  -6.100e+03
  1.901e+02  -8.290e+04   1.679e+04   2.060e+03   9.221e+03  -4.114e+03
 -4.635e+02   3.058e+02   4.180e+02  -7.993e+01  -3.482e+02  -3.673e+02
 -1.099e+03   8.343e+04  -1.584e+04  -2.219e+03  -9.901e+03   3.359e+03
 -1.427e+03   1.273e+05  -2.437e+04  -3.347e+03  -1.493e+04   5.316e+03
Element    34
  7.509e+02  -1.048e+05   1.839e+04   7.625e+03   3.820e+04  -9.536e+03
  5.071e+02  -6.833e+04   1.220e+04   4.874e+03   2.508e+04  -6.345e+03
  5.693e+01   7.227e+02   5.307e+02  -3.400e+02   2.486e+02  -3.154e+02
 -3.775e+02   6.971e+04  -1.104e+04  -5.552e+03  -2.454e+04   5.690e+03
 -6.004e+02   1.061e+05  -1.710e+04  -8.301e+03  -3.759e+04   8.848e+03
Element    35
  1.106e+03  -7.714e+04   6.684e+03   8.927e+03   5.035e+04  -1.402e+04
  9.420e+02  -4.991e+04   4.427e+03   5.643e+03   3.316e+04  -9.255e+03
  6.456e+02   1.691e+03   2.058e+02  -5.828e+02   6.219e+02  -2.545e+02
  3.671e+02   5.325e+04  -3.938e+03  -6.808e+03  -3.185e+04   8.717e+03
  2.274e+02   8.043e+04  -6.093e+03  -1.009e+04  -4.896e+04   1.344e+04
Element    36
  1.334e+03  -5.728e+04  -6.909e+03   9.121e+03   5.443e+04  -1.793e+04
  1.209e+03  -3.689e+04  -4.633e+03   5.799e+03   3.573e+04  -1.176e+04
  9.840e+02   1.735e+03  -2.824e+02  -5.005e+02   3.420e+02  -6.704e+01
  7.755e+02   4.033e+04   4.117e+03  -6.802e+03  -3.497e+04   1.159e+04
  6.721e+02   6.068e+04   6.457e+03  -1.013e+04  -5.357e+04   1.772e+04
Element    37
  2.004e+03  -4.203e+04  -1.917e+04   8.146e+03   5.490e+04  -2.160e+04
  1.756e+03  -2.697e+04  -1.261e+04   5.196e+03   3.603e+04  -1.416e+04
  1.299e+03   1.554e+03  -1.732e+02  -4.009e+02   3.181e+02  -7.990e+01
  8.581e+02   3.006e+04   1.229e+04  -6.003e+03  -3.532e+04   1.396e+04
  6.322e+02   4.510e+04   1.888e+04  -8.960e+03  -5.409e+04   2.135e+04
Element    38
  3.157e+03  -2.984e+04  -2.993e+04   6.324e+03   5.268e+04  -2.449e+04
  2.543e+03  -1.907e+04  -1.960e+04   4.077e+03   3.455e+04  -1.605e+04
  1.394e+03   1.362e+03  -1.863e+01  -1.895e+02   2.233e+02  -6.976e+01
  2.661e+02   2.178e+04   1.957e+04  -4.466e+03  -3.403e+04   1.586e+04
 -3.209e+02   3.255e+04   2.991e+04  -6.725e+03  -5.207e+04   2.425e+04
Element    39
  4.696e+03  -2.114e+04  -3.962e+04   4.390e+03   4.922e+04  -2.658e+04
  3.524e+03  -1.347e+04  -2.596e+04   2.903e+03   3.228e+04  -1.740e+04
  1.323e+03   1.066e+03  -8.419e+01   7.309e+01   2.067e+02  -5.397e+01
 -8.535e+02   1.561e+04   2.578e+04  -2.771e+03  -3.180e+04   1.725e+04
 -1.992e+03   2.328e+04   3.943e+04  -4.277e+03  -4.866e+04   2.636e+04
Element    40
  6.713e+03  -1.469e+04  -4.829e+04   2.460e+03   4.511e+04  -2.774e+04
  4.777e+03  -9.309e+03  -3.158e+04   1.758e+03   2.957e+04  -1.817e+04
  1.132e+03   8.976e+02   7.564e+01   4.145e+02   1.562e+02  -5.547e+01
 -2.483e+03   1.111e+04   3.171e+04  -9.473e+02  -2.920e+04   1.801e+04
 -4.377e+03   1.650e+04   4.839e+04  -1.673e+03  -4.466e+04   2.753e+04
Element    41
  8.922e+03  -1.028e+04  -5.611e+04   8.404e+02   4.078e+04  -2.811e+04
  6.084e+03  -6.478e+03  -3.672e+04   8.099e+02   2.674e+04  -1.841e+04
  7.354e+02   7.354e+02  -5.552e+00   7.360e+02   1.719e+02  -6.244e+01
 -4.573e+03   7.957e+03   3.668e+04   6.412e+02  -2.635e+04   1.824e+04
 -7.357e+03   1.177e+04   5.602e+04   5.828e+02  -4.032e+04   2.788e+04
Element    42
  1.150e+04  -7.141e+03  -6.338e+04  -4.773e+02   3.648e+04  -2.767e+04
  7.594e+03  -4.420e+03  -4.144e+04   5.509e+01   2.391e+04  -1.812e+04
  2.339e+02   7.453e+02   1.119e+02   1.047e+03   1.349e+02  -5.445e+01
 -7.076e+03   5.920e+03   4.162e+04   2.016e+03  -2.360e+04   1.797e+04
 -1.091e+04   8.654e+03   6.351e+04   2.518e+03  -3.610e+04   2.746e+04
Element    43
  1.384e+04  -5.247e+03  -7.041e+04  -1.149e+03   3.242e+04  -2.650e+04
  8.871e+03  -3.168e+03  -4.604e+04  -2.909e+02   2.127e+04  -1.737e+04
 -5.092e+02   7.791e+02   1.062e+02   1.319e+03   1.580e+02  -1.056e+02
 -9.830e+03   4.735e+03   4.620e+04   2.905e+03  -2.091e+04   1.712e+04
 -1.472e+04   6.825e+03   7.050e+04   3.733e+03  -3.202e+04   2.619e+04
Element    44
  1.639e+04  -4.005e+03  -7.739e+04  -1.474e+03   2.887e+04  -2.460e+04
  1.028e+04  -2.296e+03  -5.062e+04  -4.555e+02   1.896e+04  -1.616e+04
 -1.258e+03   9.499e+02   1.022e+02   1.459e+03   1.924e+02  -1.859e+02
 -1.272e+04   4.203e+03   5.076e+04   3.351e+03  -1.854e+04   1.575e+04
