

TIME =   1.000e-02

Nodal Displacements

 Node          U1          U2          U3
  310  -3.004e-01   1.822e-01  -4.590e-04
  311  -2.496e-01   2.261e-01  -5.794e-04
  312  -2.011e-01   2.740e-01  -6.762e-04
  313  -1.560e-01   3.249e-01  -7.283e-04
  314  -1.155e-01   3.779e-01  -7.147e-04
  315  -8.032e-02   4.314e-01  -6.183e-04
  316  -5.134e-02   4.838e-01  -4.320e-04
  317  -2.894e-02   5.332e-01  -1.638e-04
  318  -1.316e-02   5.775e-01   1.604e-04
  319  -3.544e-03   6.146e-01   4.976e-04
  320   8.416e-04   6.428e-01   7.944e-04
  321   1.423e-03   6.603e-01   9.984e-04
  322   0.000e+00   6.663e-01   1.071e-03
  323  -7.103e-01  -9.013e-04   1.072e-04
  324  -6.995e-01  -1.011e-03   1.082e-04
  325  -6.817e-01   4.480e-04   1.077e-04
  326  -6.573e-01   4.218e-03   1.026e-04
  327  -6.266e-01   1.099e-02   8.917e-05
  328  -5.904e-01   2.141e-02   6.298e-05
  329  -5.491e-01   3.600e-02   1.989e-05
  330  -5.038e-01   5.521e-02  -4.336e-05
  331  -4.551e-01   7.937e-02  -1.282e-04
  332  -4.043e-01   1.087e-01  -2.335e-04
  333  -3.522e-01   1.431e-01  -3.540e-04
  334  -3.001e-01   1.825e-01  -4.803e-04
  335  -2.492e-01   2.265e-01  -5.980e-04
  336  -2.006e-01   2.744e-01  -6.887e-04
  337  -1.554e-01   3.255e-01  -7.314e-04
  338  -1.148e-01   3.784e-01  -7.060e-04
  339  -7.973e-02   4.319e-01  -5.973e-04
  340  -5.087e-02   4.841e-01  -4.010e-04
  341  -2.863e-02   5.333e-01  -1.273e-04
  342  -1.300e-02   5.772e-01   1.966e-04
  343  -3.514e-03   6.140e-01   5.282e-04
  344   8.095e-04   6.418e-01   8.168e-04
  345   1.389e-03   6.591e-01   1.014e-03
  346   0.000e+00   6.650e-01   1.084e-03
  347  -7.103e-01  -8.928e-04   1.440e-04
  348  -6.996e-01  -9.951e-04   1.437e-04
  349  -6.818e-01   4.677e-04   1.410e-04
  350  -6.574e-01   4.239e-03   1.330e-04
  351  -6.268e-01   1.101e-02   1.156e-04
  352  -5.905e-01   2.143e-02   8.466e-05
  353  -5.493e-01   3.602e-02   3.613e-05
  354  -5.039e-01   5.525e-02  -3.300e-05
  355  -4.552e-01   7.944e-02  -1.239e-04
  356  -4.043e-01   1.088e-01  -2.346e-04
  357  -3.521e-01   1.433e-01  -3.595e-04
  358  -2.999e-01   1.828e-01  -4.884e-04
  359  -2.488e-01   2.268e-01  -6.061e-04
  360  -2.000e-01   2.749e-01  -6.939e-04
  361  -1.548e-01   3.260e-01  -7.309e-04
  362  -1.142e-01   3.790e-01  -6.977e-04
  363  -7.921e-02   4.324e-01  -5.807e-04
  364  -5.048e-02   4.844e-01  -3.772e-04
  365  -2.839e-02   5.333e-01  -9.935e-05
  366  -1.291e-02   5.769e-01   2.247e-04
  367  -3.529e-03   6.133e-01   5.531e-04
  368   7.477e-04   6.407e-01   8.366e-04
  369   1.340e-03   6.578e-01   1.029e-03
  370   0.000e+00   6.636e-01   1.097e-03
  371  -7.109e-01  -9.088e-04   2.499e-04
  372  -7.001e-01  -1.028e-03   2.471e-04
  373  -6.824e-01   4.181e-04   2.405e-04
  374  -6.580e-01   4.173e-03   2.268e-04
  375  -6.274e-01   1.093e-02   2.024e-04
  376  -5.911e-01   2.134e-02   1.630e-04
  377  -5.498e-01   3.593e-02   1.048e-04
  378  -5.044e-01   5.518e-02   2.500e-05
  379  -4.556e-01   7.940e-02  -7.710e-05
  380  -4.044e-01   1.088e-01  -1.993e-04
  381  -3.521e-01   1.434e-01  -3.354e-04
  382  -2.997e-01   1.830e-01  -4.746e-04
  383  -2.484e-01   2.272e-01  -6.013e-04
  384  -1.995e-01   2.754e-01  -6.963e-04
  385  -1.542e-01   3.265e-01  -7.387e-04
  386  -1.136e-01   3.795e-01  -7.093e-04
  387  -7.868e-02   4.329e-01  -5.952e-04
  388  -5.006e-02   4.848e-01  -3.946e-04
  389  -2.813e-02   5.333e-01  -1.206e-04
  390  -1.280e-02   5.766e-01   1.983e-04
  391  -3.520e-03   6.127e-01   5.205e-04
  392   7.050e-04   6.398e-01   7.979e-04
  393   1.301e-03   6.566e-01   9.859e-04
  394   0.000e+00   6.623e-01   1.052e-03
  395  -7.126e-01  -9.757e-04   4.542e-04
  396  -7.018e-01  -1.160e-03   4.479e-04
  397  -6.841e-01   2.226e-04   4.352e-04
  398  -6.596e-01   3.920e-03   4.133e-04
  399  -6.289e-01   1.063e-02   3.782e-04
  400  -5.925e-01   2.100e-02   3.260e-04
  401  -5.511e-01   3.558e-02   2.528e-04
  402  -5.055e-01   5.483e-02   1.561e-04
  403  -4.564e-01   7.910e-02   3.506e-05
  404  -4.050e-01   1.086e-01  -1.079e-04
  405  -3.524e-01   1.433e-01  -2.664e-04
  406  -2.997e-01   1.830e-01  -4.296e-04
  407  -2.481e-01   2.274e-01  -5.816e-04
  408  -1.990e-01   2.758e-01  -7.028e-04
  409  -1.535e-01   3.272e-01  -7.719e-04
  410  -1.129e-01   3.803e-01  -7.693e-04
  411  -7.790e-02   4.337e-01  -6.815e-04
  412  -4.937e-02   4.856e-01  -5.065e-04
  413  -2.758e-02   5.340e-01  -2.566e-04
  414  -1.240e-02   5.771e-01   4.020e-05
  415  -3.275e-03   6.128e-01   3.432e-04
  416   8.347e-04   6.397e-01   6.056e-04
  417   1.354e-03   6.564e-01   7.838e-04
  418   0.000e+00   6.621e-01   8.469e-04
  419  -7.160e-01  -1.123e-03   7.632e-04
  420  -7.052e-01  -1.451e-03   7.526e-04
  421  -6.873e-01  -2.053e-04   7.329e-04
  422  -6.628e-01   3.366e-03   7.010e-04
  423  -6.320e-01   9.971e-03   6.531e-04
  424  -5.954e-01   2.025e-02   5.850e-04
  425  -5.537e-01   3.479e-02   4.927e-04
  426  -5.077e-01   5.403e-02   3.733e-04
  427  -4.583e-01   7.835e-02   2.258e-04
  428  -4.064e-01   1.079e-01   5.195e-05
  429  -3.533e-01   1.428e-01  -1.424e-04
  430  -3.001e-01   1.828e-01  -3.467e-04
  431  -2.480e-01   2.275e-01  -5.455e-04
  432  -1.984e-01   2.763e-01  -7.192e-04
  433  -1.526e-01   3.280e-01  -8.456e-04
  434  -1.116e-01   3.815e-01  -9.038e-04
  435  -7.653e-02   4.352e-01  -8.785e-04
  436  -4.799e-02   4.874e-01  -7.647e-04
  437  -2.629e-02   5.360e-01  -5.723e-04
  438  -1.131e-02   5.791e-01  -3.266e-04
  439  -2.430e-03   6.149e-01  -6.601e-05
  440   1.404e-03   6.417e-01   1.646e-04
  441   1.638e-03   6.584e-01   3.231e-04
  442   0.000e+00   6.640e-01   3.796e-04
  443  -7.161e-01   9.436e-04  -5.223e-04
  444  -7.056e-01   2.647e-03  -5.190e-04
  445  -6.884e-01   5.857e-03  -5.145e-04
  446  -6.646e-01   1.129e-02  -5.100e-04
  447  -6.347e-01   1.962e-02  -5.069e-04
  448  -5.992e-01   3.146e-02  -5.065e-04
  449  -5.588e-01   4.734e-02  -5.102e-04
  450  -5.142e-01   6.770e-02  -5.182e-04
  451  -4.662e-01   9.286e-02  -5.299e-04
  452  -4.159e-01   1.230e-01  -5.431e-04
  453  -3.642e-01   1.581e-01  -5.536e-04
  454  -3.124e-01   1.980e-01  -5.550e-04
  455  -2.615e-01   2.422e-01  -5.388e-04
  456  -2.129e-01   2.901e-01  -4.947e-04
  457  -1.677e-01   3.406e-01  -4.123e-04
  458  -1.270e-01   3.926e-01  -2.827e-04
  459  -9.170e-02   4.446e-01  -1.014e-04
  460  -6.240e-02   4.949e-01   1.288e-04
  461  -3.940e-02   5.416e-01   3.961e-04
  462  -2.257e-02   5.829e-01   6.788e-04
  463  -1.136e-02   6.171e-01   9.479e-04
  464  -4.794e-03   6.428e-01   1.171e-03
  465  -1.535e-03   6.586e-01   1.319e-03
  466   0.000e+00   6.640e-01   1.371e-03
  467  -7.127e-01   1.085e-03  -2.502e-04
  468  -7.023e-01   2.925e-03  -2.502e-04
  469  -6.851e-01   6.264e-03  -2.512e-04
  470  -6.614e-01   1.181e-02  -2.545e-04
  471  -6.316e-01   2.024e-02  -2.617e-04
  472  -5.964e-01   3.214e-02  -2.747e-04
  473  -5.562e-01   4.806e-02  -2.947e-04
  474  -5.119e-01   6.841e-02  -3.225e-04
  475  -4.643e-01   9.351e-02  -3.578e-04
